tourney_slug,singles_winner_player_slug,tourney_round_name,winner_slug,loser_slug,year,ranking_points_winner,rank_number_winner,ranking_points_norm_winner,ranking_points_loser,rank_number_loser,ranking_points_norm_loser,avg_ranking_round_norm_loser,std_ranking_round_norm_loser,rounds_weights,diff_rank_mean,diff_rank_mean_weighted
us-open,roger-federer,Round of 16,roger-federer,igor-andreev,2008,5930.0,2.0,11398.531287132811,1145,23,2200.8968505509392,1960.9359917208542,1005.7004458994704,0.5,1.1223705719325918,0.5611852859662959
us-open,roger-federer,Round of 32,roger-federer,radek-stepanek,2008,5930.0,2.0,11398.531287132811,1006,30,1933.7137394360218,1426.5772943695285,530.5348443151503,0.5,1.355491740313041,0.6777458701565205
us-open,roger-federer,Round of 64,roger-federer,thiago-alves,2008,5930.0,2.0,11398.531287132811,343,137,659.3079648375303,931.8295297386652,414.8687942994836,0.25,0.7075413944248317,0.17688534860620792
us-open,roger-federer,Round of 128,roger-federer,maximo-gonzalez,2008,5930.0,2.0,11398.531287132811,416,118,799.6271526892496,896.583354269583,380.32793217071907,0.25,0.8918603595319696,0.2229650898829924
australian-open,rafael-nadal,Finals,rafael-nadal,roger-federer,2009,13160.0,1.0,12602.35014776906,10700,2,10263.936347086896,6669.908109750534,3759.480494370115,1.0,1.5388422416318392,1.5388422416318392
australian-open,rafael-nadal,Semi-Finals,rafael-nadal,fernando-verdasco,2009,13160.0,1.0,12602.35014776906,2830,15,2782.9133343354188,4792.697779685571,3119.979544662478,1.0,0.5806569623753731,0.5806569623753731
australian-open,rafael-nadal,Quarter-Finals,rafael-nadal,gilles-simon,2009,13160.0,1.0,12602.35014776906,3960,8,3857.0627631040547,3169.480598413816,1932.2877945875562,1.0,1.2169384362328461,1.2169384362328461
australian-open,rafael-nadal,Round of 16,rafael-nadal,fernando-gonzalez,2009,13160.0,1.0,12602.35014776906,2840,14,2792.419081492663,1960.9359917208542,1005.7004458994704,0.5,1.424023575110234,0.712011787555117
australian-open,rafael-nadal,Round of 32,rafael-nadal,tommy-haas,2009,13160.0,1.0,12602.35014776906,1050,79,1090.8903403458846,1426.5772943695285,530.5348443151503,0.5,0.7646906653088155,0.38234533265440773
australian-open,rafael-nadal,Round of 64,rafael-nadal,roko-karanusic,2009,13160.0,1.0,12602.35014776906,974,92,1018.6466619508261,931.8295297386652,414.8687942994836,0.25,1.0931684706713567,0.2732921176678392
australian-open,rafael-nadal,Round of 128,rafael-nadal,christophe-rochus,2009,13160.0,1.0,12602.35014776906,1096,75,1134.6167772692097,896.583354269583,380.32793217071907,0.25,1.2654894515563975,0.31637236288909937
roland-garros,roger-federer,Finals,roger-federer,robin-soderling,2009,10470.0,2.0,10045.30416247027,1775,25,1780.0570092461162,6669.908109750534,3759.480494370115,1.0,0.2668787905254505,0.2668787905254505
roland-garros,roger-federer,Semi-Finals,roger-federer,juan-martin-del-potro,2009,10470.0,2.0,10045.30416247027,4830,5,4684.062765784332,4792.697779685571,3119.979544662478,1.0,0.9773332225616852,0.9773332225616852
roland-garros,roger-federer,Quarter-Finals,roger-federer,gael-monfils,2009,10470.0,2.0,10045.30416247027,3150,10,3087.0972433672446,3169.480598413816,1932.2877945875562,1.0,0.9740073010423851,0.9740073010423851
roland-garros,roger-federer,Round of 16,roger-federer,tommy-haas,2009,10470.0,2.0,10045.30416247027,1015,63,1057.6202252955288,1960.9359917208542,1005.7004458994704,0.5,0.5393445934802774,0.2696722967401387
roland-garros,roger-federer,Round of 32,roger-federer,paul-henri-mathieu,2009,10470.0,2.0,10045.30416247027,1490,35,1509.143215264646,1426.5772943695285,530.5348443151503,0.5,1.0578769346890573,0.5289384673445287
roland-garros,roger-federer,Round of 64,roger-federer,jose-acasuso,2009,10470.0,2.0,10045.30416247027,1210,45,1242.982294861798,931.8295297386652,414.8687942994836,0.25,1.3339159741056894,0.33347899352642235
roland-garros,roger-federer,Round of 128,roger-federer,alberto-martin,2009,10470.0,2.0,10045.30416247027,795,98,848.4937878361483,896.583354269583,380.32793217071907,0.25,0.9463635297215487,0.23659088243038717
wimbledon,roger-federer,Finals,roger-federer,andy-roddick,2009,10620.0,2.0,10187.890369828938,4310,6,4189.763913607615,6669.908109750534,3759.480494370115,1.0,0.6281591657136517,0.6281591657136517
wimbledon,roger-federer,Semi-Finals,roger-federer,tommy-haas,2009,10620.0,2.0,10187.890369828938,1405,34,1428.344364428067,4792.697779685571,3119.979544662478,1.0,0.29802512699262557,0.29802512699262557
wimbledon,roger-federer,Quarter-Finals,roger-federer,ivo-karlovic,2009,10620.0,2.0,10187.890369828938,1295,36,1323.7811456983768,3169.480598413816,1932.2877945875562,1.0,0.4176650099580576,0.4176650099580576
wimbledon,roger-federer,Round of 16,roger-federer,robin-soderling,2009,10620.0,2.0,10187.890369828938,2825,12,2778.160460756796,1960.9359917208542,1005.7004458994704,0.5,1.4167522410146454,0.7083761205073227
wimbledon,roger-federer,Round of 32,roger-federer,philipp-kohlschreiber,2009,10620.0,2.0,10187.890369828938,1540,32,1556.6719510508688,1426.5772943695285,530.5348443151503,0.5,1.0911935562095394,0.5455967781047697
wimbledon,roger-federer,Round of 64,roger-federer,guillermo-garcia-lopez,2009,10620.0,2.0,10187.890369828938,1186,42,1220.168501684411,931.8295297386652,414.8687942994836,0.25,1.3094331771462657,0.32735829428656643
wimbledon,roger-federer,Round of 128,roger-federer,yen-hsun-lu,2009,10620.0,2.0,10187.890369828938,932,65,978.7225238903989,896.583354269583,380.32793217071907,0.25,1.0916135340118287,0.2729033835029572
us-open,juan-martin-del-potro,Finals,juan-martin-del-potro,roger-federer,2009,5325.0,6.0,5154.59725006794,12040,1,11537.70646615767,6669.908109750534,3759.480494370115,1.0,1.7298149054394094,1.7298149054394094
us-open,juan-martin-del-potro,Semi-Finals,juan-martin-del-potro,rafael-nadal,2009,5325.0,6.0,5154.59725006794,9025,3,8671.72369824843,4792.697779685571,3119.979544662478,1.0,1.809361678302475,1.809361678302475
us-open,juan-martin-del-potro,Quarter-Finals,juan-martin-del-potro,marin-cilic,2009,5325.0,6.0,5154.59725006794,1985,17,1979.6776995482521,3169.480598413816,1932.2877945875562,1.0,0.6246063473425244,0.6246063473425244
us-open,juan-martin-del-potro,Round of 16,juan-martin-del-potro,juan-carlos-ferrero,2009,5325.0,6.0,5154.59725006794,1490,25,1509.143215264646,1960.9359917208542,1005.7004458994704,0.5,0.7696035065072525,0.38480175325362626
us-open,juan-martin-del-potro,Round of 32,juan-martin-del-potro,daniel-koellerer,2009,5325.0,6.0,5154.59725006794,862,62,912.1822937896868,1426.5772943695285,530.5348443151503,0.5,0.6394201683918032,0.3197100841959016
us-open,juan-martin-del-potro,Round of 64,juan-martin-del-potro,jurgen-melzer,2009,5325.0,6.0,5154.59725006794,1185,38,1219.2179269686865,931.8295297386652,414.8687942994836,0.25,1.3084130606062896,0.3271032651515724
us-open,juan-martin-del-potro,Round of 128,juan-martin-del-potro,juan-monaco,2009,5325.0,6.0,5154.59725006794,1110,41,1147.9248232893522,896.583354269583,380.32793217071907,0.25,1.280332517688251,0.32008312942206274
australian-open,roger-federer,Finals,roger-federer,andy-murray,2010,10550.0,1.0,10933.12531604076,6780,4,7076.749232853588,6669.908109750534,3759.480494370115,1.0,1.0609965109576704,1.0609965109576704
australian-open,roger-federer,Semi-Finals,roger-federer,jo-wilfried-tsonga,2010,10550.0,1.0,10933.12531604076,2875,10,3082.2801068997683,4792.697779685571,3119.979544662478,1.0,0.6431200648545763,0.6431200648545763
australian-open,roger-federer,Quarter-Finals,roger-federer,nikolay-davydenko,2010,10550.0,1.0,10933.12531604076,4930,6,5184.3630912365425,3169.480598413816,1932.2877945875562,1.0,1.6357137803055446,1.6357137803055446
australian-open,roger-federer,Round of 16,roger-federer,lleyton-hewitt,2010,10550.0,1.0,10933.12531604076,1600,22,1778.0680363258577,1960.9359917208542,1005.7004458994704,0.5,0.9067445565958951,0.4533722782979476
australian-open,roger-federer,Round of 32,roger-federer,albert-montanes,2010,10550.0,1.0,10933.12531604076,1185,32,1353.5597937468988,1426.5772943695285,530.5348443151503,0.5,0.9488163025509952,0.4744081512754976
australian-open,roger-federer,Round of 64,roger-federer,victor-hanescu,2010,10550.0,1.0,10933.12531604076,905,47,1067.1445939345892,931.8295297386652,414.8687942994836,0.25,1.14521439799603,0.2863035994990075
australian-open,roger-federer,Round of 128,roger-federer,igor-andreev,2010,10550.0,1.0,10933.12531604076,1030,37,1195.0085224222273,896.583354269583,380.32793217071907,0.25,1.3328470986345287,0.33321177465863216
roland-garros,rafael-nadal,Finals,rafael-nadal,robin-soderling,2010,6880.0,2.0,7179.0403756437,4755,7,5005.353591353849,6669.908109750534,3759.480494370115,1.0,0.7504381633139258,0.7504381633139258
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,jurgen-melzer,2010,6880.0,2.0,7179.0403756437,1495,27,1670.6623363962417,4792.697779685571,3119.979544662478,1.0,0.34858495427722275,0.34858495427722275
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,nicolas-almagro,2010,6880.0,2.0,7179.0403756437,1690,21,1870.1300648369574,3169.480598413816,1932.2877945875562,1.0,0.5900430707078234,0.5900430707078234
roland-garros,rafael-nadal,Round of 16,rafael-nadal,thomaz-bellucci,2010,6880.0,2.0,7179.0403756437,1482,29,1657.3644878335274,1960.9359917208542,1005.7004458994704,0.5,0.8451905084260695,0.42259525421303473
roland-garros,rafael-nadal,Round of 32,rafael-nadal,lleyton-hewitt,2010,6880.0,2.0,7179.0403756437,1350,33,1522.3401793505814,1426.5772943695285,530.5348443151503,0.5,1.0671277226681046,0.5335638613340523
roland-garros,rafael-nadal,Round of 64,rafael-nadal,horacio-zeballos,2010,6880.0,2.0,7179.0403756437,935,44,1097.8319367716222,931.8295297386652,414.8687942994836,0.25,1.1781467551039222,0.29453668877598055
roland-garros,rafael-nadal,Round of 128,rafael-nadal,gianni-mina,2010,6880.0,2.0,7179.0403756437,29,655,171.07418309321997,896.583354269583,380.32793217071907,0.25,0.19080678029382833,0.04770169507345708
wimbledon,rafael-nadal,Finals,rafael-nadal,tomas-berdych,2010,8745.0,1.0,9086.770188679262,2825,13,3031.1345355047133,6669.908109750534,3759.480494370115,1.0,0.4544492196337144,0.4544492196337144
wimbledon,rafael-nadal,Semi-Finals,rafael-nadal,andy-murray,2010,8745.0,1.0,9086.770188679262,5155,4,5414.518162514291,4792.697779685571,3119.979544662478,1.0,1.1297432910258562,1.1297432910258562
wimbledon,rafael-nadal,Quarter-Finals,rafael-nadal,robin-soderling,2010,8745.0,1.0,9086.770188679262,4755,6,5005.353591353849,3169.480598413816,1932.2877945875562,1.0,1.5792346524723342,1.5792346524723342
wimbledon,rafael-nadal,Round of 16,rafael-nadal,paul-henri-mathieu,2010,8745.0,1.0,9086.770188679262,740,66,898.3642083309064,1960.9359917208542,1005.7004458994704,0.5,0.45813030722258863,0.22906515361129431
wimbledon,rafael-nadal,Round of 32,rafael-nadal,philipp-petzschner,2010,8745.0,1.0,9086.770188679262,1055,41,1220.5813081197552,1426.5772943695285,530.5348443151503,0.5,0.8556012442769092,0.4278006221384546
wimbledon,rafael-nadal,Round of 64,rafael-nadal,robin-haase,2010,8745.0,1.0,9086.770188679262,330,151,478.9705228914529,931.8295297386652,414.8687942994836,0.25,0.5140108867614249,0.12850272169035623
wimbledon,rafael-nadal,Round of 128,rafael-nadal,kei-nishikori,2010,8745.0,1.0,9086.770188679262,247,189,394.06887437566115,896.583354269583,380.32793217071907,0.25,0.4395228536187761,0.10988071340469402
us-open,rafael-nadal,Finals,rafael-nadal,novak-djokovic,2010,10745.0,1.0,11132.593044481475,6665,3,6959.114418644962,6669.908109750534,3759.480494370115,1.0,1.0433598640544457,1.0433598640544457
us-open,rafael-nadal,Semi-Finals,rafael-nadal,mikhail-youzhny,2010,10745.0,1.0,11132.593044481475,2620,14,2821.437692784986,4792.697779685571,3119.979544662478,1.0,0.5886950987696306,0.5886950987696306
us-open,rafael-nadal,Quarter-Finals,rafael-nadal,fernando-verdasco,2010,10745.0,1.0,11132.593044481475,3330,8,3547.704806594772,3169.480598413816,1932.2877945875562,1.0,1.1193331829733364,1.1193331829733364
us-open,rafael-nadal,Round of 16,rafael-nadal,feliciano-lopez,2010,10745.0,1.0,11132.593044481475,1515,25,1691.1205649542637,1960.9359917208542,1005.7004458994704,0.5,0.8624047761345799,0.43120238806728994
us-open,rafael-nadal,Round of 32,rafael-nadal,gilles-simon,2010,10745.0,1.0,11132.593044481475,1055,42,1220.5813081197552,1426.5772943695285,530.5348443151503,0.5,0.8556012442769092,0.4278006221384546
us-open,rafael-nadal,Round of 64,rafael-nadal,denis-istomin,2010,10745.0,1.0,11132.593044481475,1096,39,1262.5206766637004,931.8295297386652,414.8687942994836,0.25,1.3548837382496117,0.33872093456240293
us-open,rafael-nadal,Round of 128,rafael-nadal,teymuraz-gabashvili,2010,10745.0,1.0,11132.593044481475,585,93,739.8129370062351,896.583354269583,380.32793217071907,0.25,0.8251468572143372,0.2062867143035843
australian-open,novak-djokovic,Finals,novak-djokovic,andy-murray,2011,6240.0,3.0,6524.377061786992,5760,5,6033.37957639446,6669.908109750534,3759.480494370115,1.0,0.9045671210334139,0.9045671210334139
australian-open,novak-djokovic,Semi-Finals,novak-djokovic,roger-federer,2011,6240.0,3.0,6524.377061786992,9245,2,9598.225902629816,4792.697779685571,3119.979544662478,1.0,2.002677060780477,2.002677060780477
australian-open,novak-djokovic,Quarter-Finals,novak-djokovic,tomas-berdych,2011,6240.0,3.0,6524.377061786992,3955,6,4187.024449032963,3169.480598413816,1932.2877945875562,1.0,1.3210443538062302,1.3210443538062302
australian-open,novak-djokovic,Round of 16,novak-djokovic,nicolas-almagro,2011,6240.0,3.0,6524.377061786992,2160,14,2350.8984359504775,1960.9359917208542,1005.7004458994704,0.5,1.1988654631645599,0.5994327315822799
australian-open,novak-djokovic,Round of 32,novak-djokovic,viktor-troicki,2011,6240.0,3.0,6524.377061786992,1490,27,1665.5477792567362,1426.5772943695285,530.5348443151503,0.5,1.1675131700401975,0.5837565850200988
australian-open,novak-djokovic,Round of 64,novak-djokovic,ivan-dodig,2011,6240.0,3.0,6524.377061786992,606,81,761.2940769921584,931.8295297386652,414.8687942994836,0.25,0.8169885721540354,0.20424714303850885
australian-open,novak-djokovic,Round of 128,novak-djokovic,marcel-granollers,2011,6240.0,3.0,6524.377061786992,993,42,1157.1607995898864,896.583354269583,380.32793217071907,0.25,1.2906338201344227,0.3226584550336057
roland-garros,rafael-nadal,Finals,rafael-nadal,roger-federer,2011,12070.0,1.0,12487.950686450442,8390,3,8723.63663177437,6669.908109750534,3759.480494370115,1.0,1.307909567602821,1.307909567602821
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,andy-murray,2011,12070.0,1.0,12487.950686450442,6085,4,6365.82579046232,4792.697779685571,3119.979544662478,1.0,1.3282343438062467,1.3282343438062467
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,robin-soderling,2011,12070.0,1.0,12487.950686450442,5435,5,5700.933362326601,3169.480598413816,1932.2877945875562,1.0,1.7986964063385227,1.7986964063385227
roland-garros,rafael-nadal,Round of 16,rafael-nadal,ivan-ljubicic,2011,12070.0,1.0,12487.950686450442,1120,37,1287.0705509333268,1960.9359917208542,1005.7004458994704,0.5,0.6563552081084683,0.32817760405423413
roland-garros,rafael-nadal,Round of 32,rafael-nadal,antonio-veic,2011,12070.0,1.0,12487.950686450442,217,227,363.38153153862794,1426.5772943695285,530.5348443151503,0.5,0.25472263786395344,0.12736131893197672
roland-garros,rafael-nadal,Round of 64,rafael-nadal,pablo-andujar,2011,12070.0,1.0,12487.950686450442,985,48,1148.9775081666776,931.8295297386652,414.8687942994836,0.25,1.2330340169504097,0.3082585042376024
roland-garros,rafael-nadal,Round of 128,rafael-nadal,john-isner,2011,12070.0,1.0,12487.950686450442,1070,39,1235.9249795382716,896.583354269583,380.32793217071907,0.25,1.3784830753913997,0.3446207688478499
wimbledon,novak-djokovic,Finals,novak-djokovic,rafael-nadal,2011,12005.0,2.0,12421.461443636868,12070,1,12487.950686450442,6669.908109750534,3759.480494370115,1.0,1.8722822685060219,1.8722822685060219
wimbledon,novak-djokovic,Semi-Finals,novak-djokovic,jo-wilfried-tsonga,2011,12005.0,2.0,12421.461443636868,1585,19,1762.7243649073412,4792.697779685571,3119.979544662478,1.0,0.3677937658366154,0.3677937658366154
wimbledon,novak-djokovic,Quarter-Finals,novak-djokovic,bernard-tomic,2011,12005.0,2.0,12421.461443636868,357,158,506.58913144478277,3169.480598413816,1932.2877945875562,1.0,0.15983348555542762,0.15983348555542762
wimbledon,novak-djokovic,Round of 16,novak-djokovic,michael-llodra,2011,12005.0,2.0,12421.461443636868,1195,35,1363.7889080259101,1960.9359917208542,1005.7004458994704,0.5,0.6954785438096289,0.34773927190481446
wimbledon,novak-djokovic,Round of 32,novak-djokovic,marcos-baghdatis,2011,12005.0,2.0,12421.461443636868,1295,30,1466.0800508160205,1426.5772943695285,530.5348443151503,0.5,1.027690582629068,0.513845291314534
wimbledon,novak-djokovic,Round of 64,novak-djokovic,kevin-anderson,2011,12005.0,2.0,12421.461443636868,1185,36,1353.5597937468988,931.8295297386652,414.8687942994836,0.25,1.452583064336359,0.36314576608408977
wimbledon,novak-djokovic,Round of 128,novak-djokovic,jeremy-chardy,2011,12005.0,2.0,12421.461443636868,930,54,1092.7173796321167,896.583354269583,380.32793217071907,0.25,1.2187571567423507,0.3046892891855877
us-open,novak-djokovic,Finals,novak-djokovic,rafael-nadal,2011,13920.0,1.0,14380.336828067488,11420,2,11823.058258314722,6669.908109750534,3759.480494370115,1.0,1.7725968729660542,1.7725968729660542
us-open,novak-djokovic,Semi-Finals,novak-djokovic,roger-federer,2011,13920.0,1.0,14380.336828067488,8380,3,8713.40751749536,4792.697779685571,3119.979544662478,1.0,1.818059038570759,1.818059038570759
us-open,novak-djokovic,Quarter-Finals,novak-djokovic,janko-tipsarevic,2011,13920.0,1.0,14380.336828067488,1740,20,1921.2756362320126,3169.480598413816,1932.2877945875562,1.0,0.6061799643744548,0.6061799643744548
us-open,novak-djokovic,Round of 16,novak-djokovic,alexandr-dolgopolov,2011,13920.0,1.0,14380.336828067488,1530,23,1706.4642363727805,1960.9359917208542,1005.7004458994704,0.5,0.8702294432748121,0.43511472163740605
us-open,novak-djokovic,Round of 32,novak-djokovic,nikolay-davydenko,2011,13920.0,1.0,14380.336828067488,1115,39,1281.9559937938213,1426.5772943695285,530.5348443151503,0.5,0.8986235788649488,0.4493117894324744
us-open,novak-djokovic,Round of 64,novak-djokovic,carlos-berlocq,2011,13920.0,1.0,14380.336828067488,672,74,828.8062312336313,931.8295297386652,414.8687942994836,0.25,0.8894397577913986,0.22235993944784965
us-open,novak-djokovic,Round of 128,novak-djokovic,conor-niland,2011,13920.0,1.0,14380.336828067488,260,197,407.3667229383755,896.583354269583,380.32793217071907,0.25,0.45435454606475917,0.11358863651618979
australian-open,novak-djokovic,Finals,novak-djokovic,rafael-nadal,2012,13630.0,1.0,14083.692513976168,9595,2,9956.244902395203,6669.908109750534,3759.480494370115,1.0,1.4927109547192223,1.4927109547192223
australian-open,novak-djokovic,Semi-Finals,novak-djokovic,andy-murray,2012,13630.0,1.0,14083.692513976168,7380,4,7690.496089594252,4792.697779685571,3119.979544662478,1.0,1.6046277990219517,1.6046277990219517
australian-open,novak-djokovic,Quarter-Finals,novak-djokovic,david-ferrer,2012,13630.0,1.0,14083.692513976168,4925,5,5179.248534097036,3169.480598413816,1932.2877945875562,1.0,1.634100090938881,1.634100090938881
australian-open,novak-djokovic,Round of 16,novak-djokovic,lleyton-hewitt,2012,13630.0,1.0,14083.692513976168,265,181,412.481280077881,1960.9359917208542,1005.7004458994704,0.5,0.21034918111523912,0.10517459055761956
australian-open,novak-djokovic,Round of 32,novak-djokovic,nicolas-mahut,2012,13630.0,1.0,14083.692513976168,653,81,809.3709141035104,1426.5772943695285,530.5348443151503,0.5,0.5673516025370425,0.28367580126852127
australian-open,novak-djokovic,Round of 64,novak-djokovic,santiago-giraldo,2012,13630.0,1.0,14083.692513976168,845,56,1005.7699082605227,931.8295297386652,414.8687942994836,0.25,1.079349683780245,0.26983742094506125
australian-open,novak-djokovic,Round of 128,novak-djokovic,paolo-lorenzi,2012,13630.0,1.0,14083.692513976168,521,109,674.3466056205642,896.583354269583,380.32793217071907,0.25,0.7521292944033433,0.18803232360083583
roland-garros,rafael-nadal,Finals,rafael-nadal,novak-djokovic,2012,10060.0,2.0,10431.898716369216,11800,1,12211.764600917142,6669.908109750534,3759.480494370115,1.0,1.830874488820189,1.830874488820189
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,david-ferrer,2012,10060.0,2.0,10431.898716369216,4640,6,4887.718777145222,4792.697779685571,3119.979544662478,1.0,1.0198262026582208,1.0198262026582208
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,nicolas-almagro,2012,10060.0,2.0,10431.898716369216,2255,13,2448.0750216010824,3169.480598413816,1932.2877945875562,1.0,0.7723899691407592,0.7723899691407592
roland-garros,rafael-nadal,Round of 16,rafael-nadal,juan-monaco,2012,10060.0,2.0,10431.898716369216,1945,15,2130.9724789517395,1960.9359917208542,1005.7004458994704,0.5,1.0867119008212331,0.5433559504106166
roland-garros,rafael-nadal,Round of 32,rafael-nadal,eduardo-schwank,2012,10060.0,2.0,10431.898716369216,270,192,417.5958372173866,1426.5772943695285,530.5348443151503,0.5,0.2927257000833886,0.1463628500416943
roland-garros,rafael-nadal,Round of 64,rafael-nadal,denis-istomin,2012,10060.0,2.0,10431.898716369216,972,43,1135.679659603963,931.8295297386652,414.8687942994836,0.25,1.2187633288703228,0.3046908322175807
roland-garros,rafael-nadal,Round of 128,rafael-nadal,simone-bolelli,2012,10060.0,2.0,10431.898716369216,494,111,646.7279970672344,896.583354269583,380.32793217071907,0.25,0.7213250100924553,0.18033125252311383
wimbledon,roger-federer,Finals,roger-federer,andy-murray,2012,9435.0,3.0,9792.579073931027,6980,4,7281.331518433811,6669.908109750534,3759.480494370115,1.0,1.0916689403545838,1.0916689403545838
wimbledon,roger-federer,Semi-Finals,roger-federer,novak-djokovic,2012,9435.0,3.0,9792.579073931027,12280,1,12702.762086309674,4792.697779685571,3119.979544662478,1.0,2.650440872811106,2.650440872811106
wimbledon,roger-federer,Quarter-Finals,roger-federer,mikhail-youzhny,2012,9435.0,3.0,9792.579073931027,1210,33,1379.1325794444265,3169.480598413816,1932.2877945875562,1.0,0.435128891508161,0.435128891508161
wimbledon,roger-federer,Round of 16,roger-federer,xavier-malisse,2012,9435.0,3.0,9792.579073931027,651,75,807.3250912477081,1960.9359917208542,1005.7004458994704,0.5,0.4117039488572116,0.2058519744286058
wimbledon,roger-federer,Round of 32,roger-federer,julien-benneteau,2012,9435.0,3.0,9792.579073931027,1210,32,1379.1325794444265,1426.5772943695285,530.5348443151503,0.5,0.9667422752960119,0.48337113764800593
wimbledon,roger-federer,Round of 64,roger-federer,fabio-fognini,2012,9435.0,3.0,9792.579073931027,695,68,852.3331940753568,931.8295297386652,414.8687942994836,0.25,0.9146878982407829,0.22867197456019572
wimbledon,roger-federer,Round of 128,roger-federer,albert-ramos-vinolas,2012,9435.0,3.0,9792.579073931027,935,43,1097.8319367716222,896.583354269583,380.32793217071907,0.25,1.2244616538369595,0.30611541345923987
us-open,andy-murray,Finals,andy-murray,novak-djokovic,2012,7290.0,4.0,7598.434061083153,11270,2,11669.621544129557,6669.908109750534,3759.480494370115,1.0,1.7495925509183696,1.7495925509183696
us-open,andy-murray,Semi-Finals,andy-murray,tomas-berdych,2012,7290.0,4.0,7598.434061083153,4200,7,4437.637748868735,4792.697779685571,3119.979544662478,1.0,0.9259164572567458,0.9259164572567458
us-open,andy-murray,Quarter-Finals,andy-murray,marin-cilic,2012,7290.0,4.0,7598.434061083153,2185,13,2376.471221648005,3169.480598413816,1932.2877945875562,1.0,0.7497983180074752,0.7497983180074752
us-open,andy-murray,Round of 16,andy-murray,milos-raonic,2012,7290.0,4.0,7598.434061083153,1900,16,2084.9414646961895,1960.9359917208542,1005.7004458994704,0.5,1.063237899400537,0.5316189497002685
us-open,andy-murray,Round of 32,andy-murray,feliciano-lopez,2012,7290.0,4.0,7598.434061083153,1220,31,1389.3616937234374,1426.5772943695285,530.5348443151503,0.5,0.9739126643940184,0.4869563321970092
us-open,andy-murray,Round of 64,andy-murray,ivan-dodig,2012,7290.0,4.0,7598.434061083153,475,118,627.2926799371133,931.8295297386652,414.8687942994836,0.25,0.6731839461162383,0.16829598652905958
us-open,andy-murray,Round of 128,andy-murray,alex-bogomolov-jr,2012,7290.0,4.0,7598.434061083153,655,73,811.4167369593125,896.583354269583,380.32793217071907,0.25,0.9050098165388617,0.22625245413471542
australian-open,novak-djokovic,Finals,novak-djokovic,andy-murray,2013,12920.0,1.0,13357.425400166381,8000,3,8324.701174892938,6669.908109750534,3759.480494370115,1.0,1.2480983302788404,1.2480983302788404
australian-open,novak-djokovic,Semi-Finals,novak-djokovic,david-ferrer,2013,12920.0,1.0,13357.425400166381,6505,5,6795.448590180785,4792.697779685571,3119.979544662478,1.0,1.4178754644167457,1.4178754644167457
australian-open,novak-djokovic,Quarter-Finals,novak-djokovic,tomas-berdych,2013,12920.0,1.0,13357.425400166381,4680,6,4928.635234261265,3169.480598413816,1932.2877945875562,1.0,1.5550293119723868,1.5550293119723868
australian-open,novak-djokovic,Round of 16,novak-djokovic,stan-wawrinka,2013,12920.0,1.0,13357.425400166381,1900,17,2084.9414646961895,1960.9359917208542,1005.7004458994704,0.5,1.063237899400537,0.5316189497002685
australian-open,novak-djokovic,Round of 32,novak-djokovic,radek-stepanek,2013,12920.0,1.0,13357.425400166381,1090,34,1256.3832080962939,1426.5772943695285,530.5348443151503,0.5,0.8806976061199324,0.4403488030599662
australian-open,novak-djokovic,Round of 64,novak-djokovic,ryan-harrison,2013,12920.0,1.0,13357.425400166381,754,62,912.684968321522,931.8295297386652,414.8687942994836,0.25,0.9794548672196379,0.24486371680490948
australian-open,novak-djokovic,Round of 128,novak-djokovic,paul-henri-mathieu,2013,12920.0,1.0,13357.425400166381,763,60,921.891171172632,896.583354269583,380.32793217071907,0.25,1.0282269537824138,0.25705673844560345
roland-garros,rafael-nadal,Finals,rafael-nadal,david-ferrer,2013,6895.0,4.0,7194.384047062215,6740,5,7035.832775737545,6669.908109750534,3759.480494370115,1.0,1.054862025078288,1.054862025078288
roland-garros,rafael-nadal,Semi-Finals,rafael-nadal,novak-djokovic,2013,6895.0,4.0,7194.384047062215,12310,1,12733.449429146705,4792.697779685571,3119.979544662478,1.0,2.6568438099975697,2.6568438099975697
roland-garros,rafael-nadal,Quarter-Finals,rafael-nadal,stan-wawrinka,2013,6895.0,4.0,7194.384047062215,2630,10,2831.666807063997,3169.480598413816,1932.2877945875562,1.0,0.8934166716404953,0.8934166716404953
roland-garros,rafael-nadal,Round of 16,rafael-nadal,kei-nishikori,2013,6895.0,4.0,7194.384047062215,2315,15,2509.4497072751487,1960.9359917208542,1005.7004458994704,0.5,1.279720356946958,0.639860178473479
roland-garros,rafael-nadal,Round of 32,rafael-nadal,fabio-fognini,2013,6895.0,4.0,7194.384047062215,1345,29,1517.225622211076,1426.5772943695285,530.5348443151503,0.5,1.0635425281191013,0.5317712640595507
roland-garros,rafael-nadal,Round of 64,rafael-nadal,martin-klizan,2013,6895.0,4.0,7194.384047062215,1090,35,1256.3832080962939,931.8295297386652,414.8687942994836,0.25,1.3482972668280333,0.3370743167070083
roland-garros,rafael-nadal,Round of 128,rafael-nadal,daniel-brands,2013,6895.0,4.0,7194.384047062215,795,59,954.6243368654674,896.583354269583,380.32793217071907,0.25,1.0647357351879108,0.2661839337969777
